Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%
Celtics,East,9.963541026,7.977990559,63.8628,>99.9,70.62,53.26,39.7
Thunder,West,8.419907583,3.987469283,57.835,>99.9,37.8,20.32,7.84
Pelicans,West,7.920648423,2.991079305,51.3054,99.82,21.36,10.2,3.58
T-Wolves,West,6.92676491,3.621082556,56.4718,>99.9,34.14,16.36,6.62
Clippers,West,6.035498986,2.159589344,54.0902,99.94,21.92,8.54,2.52
Cavaliers,East,5.437722069,4.56691696,53.2458,>99.9,42.84,17.1,9.12
Bucks,East,4.310729234,2.885351729,51.2876,>99.9,26.78,9.14,3.68
Nuggets,West,3.214988818,5.727448486,54.615,>99.9,48.24,30.86,14.9
Suns,West,2.834829993,2.083555709,45.9748,78.24,12.14,4.62,1.22
Knicks,East,1.915296182,3.013241241,47.472,97.74,18.92,7.8,3.52
Magic,East,1.372815098,-0.264435659,47.457,97,6.06,1.44,0.3
Warriors,West,1.187204329,1.923142948,44.2942,50,7.7,3.22,0.96
Heat,East,0.720953744,2.312346034,45.8106,93.08,13.16,4.1,1.7
76ers,East,0.608700997,3.152956677,44.4338,87.26,16.84,6.08,2.7
Pacers,East,0.518317558,-2.09649003,43.7916,72.64,2.04,0.34,0.08
Lakers,West,0.021378219,1.71452663,43.3786,41.6,5.62,2.4,0.48
Mavericks,West,-0.004938958,-0.772221905,44.7804,54.48,3.42,1.04,0.12
Bulls,East,-0.132098232,0.542410589,40.7794,36.14,2.32,0.66,0.26
Kings,West,-0.529541367,0.584508563,45.6678,75.18,7.64,2.44,0.64
Rockets,West,-0.573114669,-4.6263147590000004,37.7002,0.7,<0.1,<0.1,<0.1
Jazz,West,-2.51667328,-3.580292803,34.934,<0.1,<0.1,<0.1,<0.1
Nets,East,-2.722880583,-2.625366305,33.1702,1.8,<0.1,<0.1,<0.1
Hawks,East,-3.142336398,-0.482009283,36.6994,14,0.4,0.08,0.06
Raptors,East,-3.749943731,-1.733852442,30.7176,0.34,<0.1,<0.1,<0.1
Spurs,West,-6.217810931,-9.673018935,19.371,—,<0.1,<0.1,<0.1
Grizzlies,West,-6.492112917,-3.316167705,28.2648,<0.1,<0.1,<0.1,<0.1
Pistons,East,-8.041246693,-8.864935918,16.0744,<0.1,<0.1,<0.1,<0.1
Blazers,West,-8.28934711,-8.675289464,22.0798,<0.1,<0.1,<0.1,<0.1
Wizards,East,-8.596700716,-6.448172427,15.51,—,<0.1,<0.1,<0.1
Hornets,East,-10.59771546,-8.63263499,18.9248,<0.1,<0.1,<0.1,<0.1
