Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%
Celtics,East,9.490952846,7.377883657,63.4638,>99.9,64.74,46.06,33.58
76ers,East,6.881035982,5.482545745,56.3276,>99.9,50.28,24.86,14.94
Nuggets,West,5.797904783,5.689583183,55.6744,>99.9,59.7,43.52,21.74
T-Wolves,West,5.791121497,2.144972191,58.5988,>99.9,35.58,15.42,4.92
Bucks,East,3.691600327,2.184229099,52.5324,99.68,19.32,6.34,2.92
Heat,East,3.545927104,2.515337725,49.4636,98.3,17.38,6.16,2.98
Pelicans,West,3.185164425,1.077853927,47.6512,87.98,17.44,6.62,1.68
Warriors,West,3.131637434,1.369806311,46.276,81.14,16.32,7.06,2.18
Thunder,West,3.124347379,1.366348871,51.0396,97.56,22.34,9.12,2.82
Lakers,West,2.34471402,1.661818586,44.5854,69.2,14.64,6.42,1.92
Clippers,West,2.30941298,-0.026441262,46.5048,79.86,11.52,3.72,0.78
Knicks,East,2.107000015,2.866534758,46.6554,93.2,17.6,6.2,3
Cavaliers,East,1.958129065,3.034905985,46.2158,91.12,17.9,7.24,3.44
Suns,West,1.048573839,0.65074434,41.5432,34.76,5.2,2.24,0.62
Kings,West,0.682626134,0.827680929,45.0626,69.94,12.34,4.64,1.04
Bulls,East,0.660764629,0.646401041,40.1564,38.3,2.92,0.74,0.28
Hawks,East,0.258456639,0.35532672,39.346,30.18,1.98,0.6,0.16
Nets,East,0.210684413,0.758934692,41.2392,52.7,4.56,1.22,0.56
Magic,East,-0.183556692,-1.487215387,44.2812,74.64,2.78,0.48,0.18
Rockets,West,-0.632509493,-6.050991277,42.5538,36.7,0.58,<0.1,<0.1
Raptors,East,-0.717707779,-0.867971442,36.3718,9.6,0.36,0.08,<0.1
Mavericks,West,-1.025461027,-0.598006607,42.5282,42.7,4.32,1.18,0.24
Pacers,East,-2.181527224,-3.600588909,36.91,12.28,0.18,<0.1,<0.1
Grizzlies,West,-2.607591417,-0.189129678,31.9916,0.22,<0.1,<0.1,<0.1
Jazz,West,-6.635578616,-3.456911456,28.198,<0.1,<0.1,<0.1,<0.1
Wizards,East,-7.393183787,-3.732195775,21.6762,<0.1,<0.1,<0.1,<0.1
Hornets,East,-8.15172603,-7.286152985,22.6484,<0.1,<0.1,<0.1,<0.1
Blazers,West,-10.36664938,-5.459480391,19.2694,<0.1,<0.1,<0.1,<0.1
Spurs,West,-10.50090194,-11.20280424,17.146,<0.1,<0.1,<0.1,<0.1
Pistons,East,-10.92429837,-9.183983133,14.0892,<0.1,<0.1,<0.1,<0.1
