c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,24,58,Eastern Central,0,0,0,1578.16740000002,0,0,24,0.20255,0.3982,0.06431,1,MIL,1,0,285,1,0,1628.08321966803,1670.31883141971,1692.59117428096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03768,0.707317073170696,58,FALSE,-20,-76
0,0,Western,40,42,Western Northwest,0,0,0,1533.62640000006,0,0,40,0.10999,0.27815,0.0394,1,MIN,2,1,-13,1,0,1579.90710416623,1605.00208398891,1606.77535251341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00875,0.512195121951209,42,FALSE,-2,-26
0,0,Eastern,38,44,Eastern Southeast,0,0,0,1557.65279999995,0,0,38,0.21605,0.6018,0.04471,1,MIA,1,2,-13,0,1,1620.75153243674,1594.34457118436,1628.68382642178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02133,0.536585365853631,44,FALSE,28,5
0,0,Eastern,47,35,Eastern Southeast,0,0,0,1436.36330000004,0,0,47,0,0,0,0,WSH,0,0,-99,0,0,1508.56305919976,1505.42113160466,1508.56305919976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.426829268292718,35,TRUE,0,1
0,0,Eastern,41,41,Eastern Southeast,0,0,0,1525.53219999994,0,0,41,0.00918,0.04117,0.0033,1,ATL,2,1,9,2,0,1561.95730127767,1548.5383438822,1562.52528928094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00126,0.5,41,FALSE,-8,-5
0,0,Eastern,25,57,Eastern Atlantic,0,0,0,1689.77080000005,0,0,25,0.63709,0.95883,0.48774,1,BOS,0,2,561,0,2,1723.32576656464,1692.02270086551,1720.86326158673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38518,0.695121951219429,57,FALSE,8,5
0,0,Eastern,65,17,Eastern Central,0,0,0,1271.08690000022,0,0,65,0,0,0,0,DET,0,0,-674,0,0,1287.69336592015,1298.6091844263,1298.90808209015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.207317073170754,17,TRUE,0,2
0,0,Western,29,53,Western Northwest,0,0,0,1563.05690000015,0,0,29,0.38841,0.72185,0.18925,1,DEN,0,1,302,0,1,1587.2839791037,1639.72976547799,1683.52083475501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05168,0.646341463414583,53,FALSE,14,-91
0,0,Eastern,35,47,Eastern Atlantic,0,0,0,1586.97119999994,0,0,35,0.29177,0.51811,0.07608,1,NY,1,1,227,1,1,1600.6300164338,1602.58108262232,1602.99336776024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04236,0.573170731707274,47,FALSE,-1,-4
0,0,Western,44,38,Western Southwest,0,0,0,1442.2972999999,0,0,44,0,0,0,0,DAL,0,0,6,0,0,1586.12297429513,1560.03116432765,1586.12297429513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463414634146367,38,TRUE,0,-3
