Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,8.612249852,7.087568077,—,97.46975426,39.66812821,25.25827342
76ers,East,6.584132501,4.955623453,—,96.8292346,17.91312623,9.932117816
Nuggets,West,4.454162051,5.000756107,—,96.50943606,31.43680291,17.53677701
T-Wolves,West,3.849908795,1.400460249,—,95.14288611,9.685870801,3.395355402
Cavaliers,East,3.780962205,3.423465133,—,93.72068504,7.23296003,3.884526031
Bucks,East,3.697891181,2.607878665,—,96.28283865,19.02783176,9.619978715
Lakers,West,3.403903738,2.057072877,100,83.83344507,10.44528092,4.491257108
Warriors,West,3.081647945,1.746355093,—,72.73281238,7.815870801,3.030168916
Heat,East,2.76309162,2.206421545,—,81.41854803,4.624777167,2.220847127
Knicks,East,2.754664291,2.726736539,—,82.97656174,4.982812821,2.365827342
Suns,West,2.521244185,0.641852414,—,82.86792738,13.17669503,6.201184675
Thunder,West,2.355407874,0.553306256,—,87.13317959,6.626460687,1.865084458
Pelicans,West,1.626617589,0.910619441,—,58.53149656,4.355020437,1.302522706
Clippers,West,1.542940182,-0.462478669,—,61.52018864,4.601573047,1.61302855
Kings,West,1.447106021,0.836901161,—,74.43482434,5.732696641,1.885240137
Bulls,East,0.917872115,-0.447398898,—,25.44307425,0.62252541,0.25275471
Nets,East,0.592723581,1.162139534,—,53.158398,1.550085294,0.643871013
Hawks,East,0.458245928,0.610495332,—,39.83534252,1.238041438,0.532216684
Mavericks,West,0.01104177,0.647965214,—,62.20532875,4.906460687,1.956924466
Raptors,East,-0.04364377,-0.648666093,—,23.51320551,0.58252541,0.23275471
Magic,East,-0.511631125,-1.993858313,—,63.5927672,1.359258013,0.328595559
Grizzlies,West,-1.4199911,0.095575237,—,6.277285915,0.453667818,0.327815916
Pacers,East,-2.197114905,-3.521239255,—,41.06599095,0.937028096,0.513998581
Rockets,West,-4.372870223,-6.915109703,—,15.12821804,0.44573385,0.317815916
Wizards,East,-5.786313329,-3.16185293,—,0.589953325,0.086966708,<0.1
Hornets,East,-6.436200718,-6.055425185,—,3.513692595,0.086966708,<0.1
Jazz,West,-7.014360987,-3.420937874,—,2.506896338,0.147046219,0.083101567
Pistons,East,-9.667719333,-8.53263855,—,0.589953325,0.086966708,<0.1
Blazers,West,-10.51793116,-6.171906384,—,0.588037413,0.085410079,<0.1
Spurs,West,-11.8085309,-10.40259753,—,0.588037413,0.085410079,<0.1
