Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.863143754,7.155010781,—,97.33186845,40.84465757,26.17176085,Boston Celtics,bos,0.9733186845,0.2617176085
Thunder,West,8.118838135,3.215844059,—,98.09148699,13.1871295,5.709934561,Oklahoma City Thunder,okc,0.9809148699000001,0.05709934561
T-Wolves,West,6.672538699,2.810212248,—,98.09148699,12.02248597,4.662667783,Minnesota Timberwolves,min,0.9809148699000001,0.04662667783
Clippers,West,6.536174461,2.489492368,—,98.09148699,16.87825847,7.08690485,LA Clippers,lac,0.9809148699000001,0.0708690485
76ers,East,5.166356867,4.618614667,—,97.32186845,12.03074854,6.625877453,Philadelphia 76ers,phi,0.9732186844999999,0.06625877453000001
Knicks,East,4.90636612,3.853361988,—,96.77249886,12.16630994,5.272667783,New York Knicks,ny,0.9677249886,0.05272667783
Cavaliers,East,4.35297125,4.267634397,—,97.16057929,11.04619073,4.935623722,Cleveland Cavaliers,cle,0.9716057929,0.04935623722
Pelicans,West,4.339939554,1.592959759,—,88.30565677,4.963564748,1.657817475,New Orleans Pelicans,no,0.8830565677,0.01657817475
Nuggets,West,4.025084958,5.63813083,—,98.09148699,33.25173561,17.60789617,Denver Nuggets,den,0.9809148699000001,0.1760789617
Bucks,East,3.337223453,2.20957043,—,97.23186845,16.17077485,8.066448538,Milwaukee Bucks,mil,0.9723186844999999,0.08066448538
Suns,West,1.763679899,1.316916398,—,80.03639164,7.283512908,3.839130094,Phoenix Suns,phx,0.8003639164,0.038391300940000005
Rockets,West,1.334157487,-5.189975775,—,21.28434494,0.178941327,0.136872728,Houston Rockets,hou,0.2128434494,0.0013687272799999999
Magic,East,1.278115503,-0.50599834,—,84.35211015,1.322466877,0.514493826,Orlando Magic,orl,0.8435211015,0.005144938260000001
Warriors,West,0.967010916,1.15394549,—,32.44369459,2.23791277,0.985388381,Golden State Warriors,gs,0.3244369459,0.00985388381
Pacers,East,0.367124314,-2.608854034,—,80.7869175,1.844019181,0.695388381,Indiana Pacers,ind,0.807869175,0.00695388381
Kings,West,0.065647664,0.632826099,—,81.91493803,3.763564748,1.325623722,Sacramento Kings,sac,0.8191493803000001,0.01325623722
Heat,East,-0.459295198,0.581391388,—,81.15502926,3.080582196,1.47899004,Miami Heat,mia,0.8115502926000001,0.0147899004
Mavericks,West,-1.04566671,-0.883540274,—,54.8502294,2.906756454,0.955623722,Dallas Mavericks,dal,0.5485022940000001,0.00955623722
Bulls,East,-1.115309037,0.722986955,—,27.44064928,0.5905876,0.280948926,Chicago Bulls,chi,0.2744064928,0.00280948926
Lakers,West,-1.217613046,1.459683157,100,38.20480021,3.029729459,1.35440809,Los Angeles Lakers,lal,0.3820480021,0.0135440809
Nets,East,-1.778343432,-0.947515826,—,12.27979327,0.207252507,0.098550235,Brooklyn Nets,bkn,0.1227979327,9.8550235e-4
Raptors,East,-1.852775312,-0.809676544,—,9.133410461,0.215499911,0.078550235,Toronto Raptors,tor,0.09133410461000001,7.8550235e-4
Jazz,West,-2.63286922,-2.960127013,—,6.366988594,0.148195394,0.102739878,Utah Jazz,uta,0.06366988594,0.00102739878
Hawks,East,-2.971901262,-0.964476142,—,16.06922937,0.48088439,0.314493826,Atlanta Hawks,atl,0.1606922937,0.0031449382599999997
Grizzlies,West,-5.847806178,-1.145377571,—,4.226988594,0.148195394,<0.1,Memphis Grizzlies,mem,0.04226988594,0.001
Spurs,West,-7.710814432,-9.742301426,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Wizards,East,-7.749974908,-5.05090491,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Blazers,West,-8.685348979,-7.089091816,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Pistons,East,-8.915987303,-8.923065906,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Hornets,East,-10.80169054,-8.384232286,—,2.964158261,<0.1,<0.1,Charlotte Hornets,cha,0.02964158261,0.001
