Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.469461932,7.133875036,—,97.10315917,41.13600118,26.87409674,Boston Celtics,bos,0.9710315917,0.2687409674
Thunder,West,7.684722036,3.333745212,—,98.67847774,13.32740738,5.359273727,Oklahoma City Thunder,okc,0.9867847774,0.053592737269999996
T-Wolves,West,7.0288351,3.106390249,—,98.67847774,11.86411303,4.470989931,Minnesota Timberwolves,min,0.9867847774,0.04470989931
Clippers,West,6.726291263,2.702037649,—,98.65847774,19.44884523,8.68688435,LA Clippers,lac,0.9865847774,0.0868688435
Cavaliers,East,5.978497306,4.751452783,—,97.05611248,15.07485027,7.746293403,Cleveland Cavaliers,cle,0.9705611248,0.07746293403
Pelicans,West,4.990729052,1.908315485,—,91.15758644,5.077912445,1.808824431,New Orleans Pelicans,no,0.9115758644,0.018088244309999998
Knicks,East,4.32304692,3.652792149,—,96.80550656,11.62980035,5.477338134,New York Knicks,ny,0.9680550656,0.05477338134
76ers,East,3.924663994,4.040696469,—,96.47550656,8.367425133,4.847572525,Philadelphia 76ers,phi,0.9647550656,0.048475725250000004
Nuggets,West,3.609321066,5.786983325,—,98.66847774,32.11138094,16.9960645,Denver Nuggets,den,0.9866847774,0.169960645
Bucks,East,3.242536655,2.112017708,—,96.68550656,16.52640708,7.56688435,Milwaukee Bucks,mil,0.9668550655999999,0.0756688435
Suns,West,2.593663387,1.669883409,—,87.72443616,7.587538092,3.287338134,Phoenix Suns,phx,0.8772443616,0.03287338134
Pacers,East,1.88160866,-2.600480636,—,84.48285173,1.513590989,0.433611369,Indiana Pacers,ind,0.8448285173,0.004336113690000001
Rockets,West,1.20621,-5.277357494,—,11.49449904,0.148020872,0.085080954,Houston Rockets,hou,0.11494499039999999,8.5080954e-4
Warriors,West,0.997747429,1.622612397,—,36.25506291,2.313528257,0.845737633,Golden State Warriors,gs,0.3625506291,0.00845737633
Magic,East,0.838350972,-0.397853477,—,83.0141445,0.928252088,0.343339204,Orlando Magic,orl,0.830141445,0.0034333920400000002
Mavericks,West,0.075721477,-0.72686503,—,69.5238672,3.332129612,1.121505774,Dallas Mavericks,dal,0.695238672,0.011215057740000001
Heat,East,-0.078647392,0.645365394,—,79.92161934,3.23150014,1.281505774,Miami Heat,mia,0.7992161934,0.01281505774
Lakers,West,-0.164010463,1.612124412,100,37.07455977,2.165274963,1.049112711,Los Angeles Lakers,lal,0.3707455977,0.01049112711
Bulls,East,-0.686027847,0.747020006,—,29.8205861,0.775664192,0.315080954,Chicago Bulls,chi,0.298205861,0.00315080954
Kings,West,-0.726568654,0.344782727,—,64.90878096,2.455802459,0.975977648,Sacramento Kings,sac,0.6490878096,0.00975977648
Nets,East,-2.243473054,-1.322393123,—,8.506445774,0.196086217,0.089508733,Brooklyn Nets,bkn,0.08506445773999999,8.950873299999999e-4
Jazz,West,-2.270183343,-2.869859316,—,7.177267359,0.168020872,0.085080954,Utah Jazz,uta,0.07177267359,8.5080954e-4
Raptors,East,-2.771948218,-0.975237698,—,7.986546172,0.179869306,0.069508733,Toronto Raptors,tor,0.07986546172,6.9508733e-4
Hawks,East,-2.983413712,-0.926174332,—,19.19804817,0.440527051,0.183339204,Atlanta Hawks,atl,0.1919804817,0.0018333920400000002
Grizzlies,West,-6.497427766,-1.902915329,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Wizards,East,-8.038516075,-5.399328623,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Blazers,West,-8.345193776,-7.193375536,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Pistons,East,-8.52830951,-8.679695467,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Spurs,West,-8.815700001,-9.73528409,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Hornets,East,-11.31459934,-8.521052628,—,2.943948037,<0.1,<0.1,Charlotte Hornets,cha,0.029439480370000003,0.001
