Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.515266695,7.134124002,—,96.7803816,40.52613148,26.40695732,Boston Celtics,bos,0.967803816,0.2640695732
Thunder,West,7.996977871,3.249613596,—,98.65139144,12.68877412,5.554621255,Oklahoma City Thunder,okc,0.9865139144,0.05554621255
T-Wolves,West,6.844926993,3.031378926,—,98.65139144,12.16022402,4.647081854,Minnesota Timberwolves,min,0.9865139144,0.04647081853999999
Cavaliers,East,6.484779152,4.978521911,—,96.73365729,16.46393433,8.472045494,Cleveland Cavaliers,cle,0.9673365729,0.08472045494
Clippers,West,6.322596485,2.686225639,—,98.63139144,19.87910257,8.781853286,LA Clippers,lac,0.9863139144,0.08781853286
Pelicans,West,5.207085657,1.889867962,—,89.27606763,5.233213676,2.026745667,New Orleans Pelicans,no,0.8927606763,0.020267456670000003
Knicks,East,4.098600466,3.573700572,—,96.32401489,11.4087212,5.201590962,New York Knicks,ny,0.9632401489,0.05201590962
Bucks,East,4.004003906,2.23523844,—,96.42401489,16.9479403,7.751853286,Milwaukee Bucks,mil,0.9642401489,0.07751853286
76ers,East,3.618406819,3.872783971,—,95.59058704,7.718828999,4.26442085,Philadelphia 76ers,phi,0.9559058704000001,0.042644208499999996
Suns,West,2.535146426,1.889752428,—,84.53568993,7.621903136,3.361590962,Phoenix Suns,phx,0.8453568993,0.03361590962
Nuggets,West,2.199397699,5.652621048,—,98.62139144,31.22570941,16.42797155,Denver Nuggets,den,0.9862139144,0.16427971549999998
Pacers,East,1.893233519,-2.279323625,—,86.18511562,1.609254817,0.452644023,Indiana Pacers,ind,0.8618511562000001,0.0045264402300000004
Rockets,West,1.239161737,-5.210661448,—,6.410712573,0.158808591,0.084881968,Houston Rockets,hou,0.06410712572999999,8.4881968e-4
Warriors,West,0.679673337,1.589391632,—,35.41127907,2.385797889,1.021470399,Golden State Warriors,gs,0.3541127907,0.01021470399
Mavericks,West,0.493985832,-0.418701109,—,74.95440098,3.569820514,1.179233636,Dallas Mavericks,dal,0.7495440098,0.011792336359999999
Magic,East,0.395845748,-0.453671978,—,83.40300549,0.912524041,0.332933802,Orlando Magic,orl,0.8340300548999999,0.00332933802
Heat,East,-0.043618417,0.583098677,—,79.48253087,2.918828999,1.199233636,Miami Heat,mia,0.7948253087,0.01199233636
Lakers,West,-0.296239088,1.653804228,100,40.0271565,2.514570941,1.187196987,Los Angeles Lakers,lal,0.40027156499999994,0.01187196987
Bulls,East,-0.315051809,0.774242916,—,27.3107509,0.537892934,0.224881968,Chicago Bulls,chi,0.27310750899999997,0.00224881968
Kings,West,-0.354226283,0.528830801,—,68.65668292,2.384155401,1.004232971,Sacramento Kings,sac,0.6865668291999999,0.010042329709999999
Nets,East,-1.822573811,-1.278129452,—,8.003509281,0.211864978,0.089346167,Brooklyn Nets,bkn,0.08003509281,8.9346167e-4
Jazz,West,-1.960977068,-2.872215254,—,6.172415474,0.177893911,0.084881968,Utah Jazz,uta,0.06172415474,8.4881968e-4
Hawks,East,-2.578362388,-0.728631452,—,23.39887217,0.562037461,0.172933802,Atlanta Hawks,atl,0.2339887217,0.0017293380199999999
Raptors,East,-3.121094413,-1.220939583,—,7.439766805,0.182014145,0.069346167,Toronto Raptors,tor,0.07439766804999999,6.9346167e-4
Grizzlies,West,-6.315336433,-2.117704411,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Wizards,East,-7.942887015,-5.433562739,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Blazers,West,-8.390486111,-7.353345166,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Pistons,East,-8.841369046,-8.695310861,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Spurs,West,-9.000631006,-10.06501642,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Hornets,East,-11.53806625,-8.677224442,—,2.923774435,<0.1,<0.1,Charlotte Hornets,cha,0.029237744349999997,0.001
