Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.400820398,7.276853971,—,97.53364374,40.68985591,26.05634726,Boston Celtics,bos,0.9753364374,0.2605634726
Thunder,West,7.995420379,2.97427811,—,98.08413038,12.6108109,5.187451189,Oklahoma City Thunder,okc,0.9808413038,0.05187451189
T-Wolves,West,6.416642642,2.493564871,—,98.08413038,11.7656331,4.595738094,Minnesota Timberwolves,min,0.9808413038,0.045957380939999994
Clippers,West,6.006916692,2.012582364,—,98.08413038,16.36702726,7.073627973,LA Clippers,lac,0.9808413038,0.07073627973
76ers,East,5.464024373,4.818127671,—,97.50364374,16.24794237,8.449085315,Philadelphia 76ers,phi,0.9750364374,0.08449085314999999
Nuggets,West,4.67278155,5.751699798,—,98.08413038,34.94218709,17.46018959,Denver Nuggets,den,0.9808413038,0.1746018959
Knicks,East,4.443069558,3.906356739,—,96.92201746,9.111176946,4.165686394,New York Knicks,ny,0.9692201746000001,0.04165686394
Pelicans,West,4.358964758,1.650318977,—,84.90879897,5.445405452,1.886843604,New Orleans Pelicans,no,0.8490879897000001,0.018868436040000002
Cavaliers,East,4.209682693,4.271123487,—,97.33175226,9.016209414,4.83457416,Cleveland Cavaliers,cle,0.9733175226,0.0483457416
Bucks,East,3.230590261,2.321822769,—,97.50364374,16.35239193,7.948170631,Milwaukee Bucks,mil,0.9750364374,0.07948170631
Suns,West,1.45934695,1.185791423,—,80.16928273,6.789279388,3.805309522,Phoenix Suns,phx,0.8016928273,0.03805309522
Rockets,West,0.95490245,-5.313334102,—,22.68101591,0.23556168,0.102616019,Houston Rockets,hou,0.2268101591,0.00102616019
Pacers,East,0.619697272,-2.725840098,—,86.5288282,1.854706168,0.70457416,Indiana Pacers,ind,0.8652882820000001,0.0070457416
Warriors,West,0.5861415,0.727723864,—,22.55472061,1.642257148,0.79457416,Golden State Warriors,gs,0.2255472061,0.0079457416
Magic,East,0.548762815,-0.811617731,—,76.73195549,1.010812031,0.434114685,Orlando Magic,orl,0.7673195549,0.00434114685
Lakers,West,0.150245121,1.335402752,100,44.53180416,3.228675725,1.587387864,Los Angeles Lakers,lal,0.4453180416,0.015873878640000002
Kings,West,-0.524910141,0.63736868,—,78.87776131,3.615405452,1.375511144,Sacramento Kings,sac,0.7887776130999999,0.01375511144
Mavericks,West,-0.549703905,-0.594046903,—,60.71021682,3.039639694,1.086954042,Dallas Mavericks,dal,0.6071021682,0.010869540419999999
Heat,East,-0.678430715,0.58421484,—,75.96533326,4.165973399,1.475686394,Miami Heat,mia,0.7596533325999999,0.01475686394
Bulls,East,-0.692757673,0.761201842,—,34.29752568,0.646233729,0.340742837,Chicago Bulls,chi,0.3429752568,0.0034074283700000004
Nets,East,-1.397373096,-0.668229349,—,15.2919861,0.306233729,0.098467594,Brooklyn Nets,bkn,0.15291986100000002,9.8467594e-4
Raptors,East,-1.652181562,-0.724373584,—,8.782711743,0.207738763,0.068467594,Toronto Raptors,tor,0.08782711743,6.846759400000001e-4
Jazz,West,-2.545402031,-2.762881562,—,8.923516701,0.169049878,0.112616019,Utah Jazz,uta,0.08923516701,0.00112616019
Hawks,East,-3.398351284,-1.225021973,—,12.63014511,0.390699587,0.314114685,Atlanta Hawks,atl,0.12630145110000002,0.00314114685
Grizzlies,West,-5.223363012,-0.801129966,—,4.306341986,0.149049878,<0.1,Memphis Grizzlies,mem,0.04306341985999999,0.001
Spurs,West,-7.927842962,-9.707285248,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Wizards,East,-8.018666008,-4.758327717,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Blazers,West,-9.114439084,-7.133407936,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Pistons,East,-9.199707434,-8.758923487,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Hornets,East,-11.06348423,-8.176006906,—,2.976794439,<0.1,<0.1,Charlotte Hornets,cha,0.02976794439,0.001
