Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.320788916,6.990981584,—,97.36116826,39.09364678,24.15071108,Boston Celtics,bos,0.9736116826,0.2415071108
76ers,East,6.987942047,5.883301627,—,96.74206802,20.51701671,12.44431015,Philadelphia 76ers,phi,0.9674206802,0.1244431015
Nuggets,West,6.696152428,5.438191613,—,96.86513215,34.59235016,18.36314271,Denver Nuggets,den,0.9686513214999999,0.18363142710000002
T-Wolves,West,5.062630707,1.943628338,—,95.25477549,11.21770505,4.374754847,Minnesota Timberwolves,min,0.9525477549,0.04374754847
Bucks,East,3.640065375,1.990123434,—,96.71532071,19.53735267,8.801544831,Milwaukee Bucks,mil,0.9671532071,0.08801544831
Warriors,West,3.252107297,1.342405867,—,65.38302216,5.546065655,1.97972406,Golden State Warriors,gs,0.6538302215999999,0.0197972406
Lakers,West,3.243259114,1.748889383,100,73.03762224,7.967705048,3.414754847,Los Angeles Lakers,lal,0.7303762224,0.034147548470000004
Thunder,West,3.225862225,1.211687296,—,89.73357304,7.255503605,2.33477005,Oklahoma City Thunder,okc,0.8973357303999999,0.0233477005
Pelicans,West,3.158084845,1.1534815919999999,—,67.99891074,5.02404377,1.471153149,New Orleans Pelicans,no,0.6799891074,0.01471153149
Clippers,West,2.980616681,0.310769748,—,82.3073014,8.575700073,3.669257084,LA Clippers,lac,0.823073014,0.03669257084
Cavaliers,East,2.519473241,3.340736493,—,90.23264489,5.938596225,2.960007437,Cleveland Cavaliers,cle,0.9023264489,0.029600074369999996
Knicks,East,2.039870444,2.905689514,—,87.46729571,5.104546539,2.450007437,New York Knicks,ny,0.8746729571,0.02450007437
Suns,West,1.7632365,0.935701307,—,59.73762224,8.816175079,5.028926899,Phoenix Suns,phx,0.5973762224,0.05028926899
Heat,East,1.274375853,1.706168586,—,80.86253932,3.962338902,1.856495732,Miami Heat,mia,0.8086253931999999,0.01856495732
Kings,West,1.038453481,0.977482232,—,73.42459514,5.188470032,1.686495732,Sacramento Kings,sac,0.7342459513999999,0.01686495732
Nets,East,0.222307659,1.203947467,—,52.69433455,1.257156858,0.511640971,Brooklyn Nets,bkn,0.5269433455,0.00511640971
Bulls,East,-0.103350313,0.51158835,—,26.72765335,0.505468243,0.299876938,Chicago Bulls,chi,0.2672765335,0.00299876938
Magic,East,-0.109908616,-1.467162855,—,78.4212661,1.955735267,0.445349922,Orlando Magic,orl,0.784212661,0.0044534992200000005
Mavericks,West,-0.123155692,-0.00462776,—,61.6330626,4.61808754,1.732155075,Dallas Mavericks,dal,0.616330626,0.01732155075
Hawks,East,-0.468387699,0.501474212,—,30.76827551,0.804680456,0.428349935,Atlanta Hawks,atl,0.3076827551,0.00428349935
Raptors,East,-0.605099194,-1.108978758,—,23.07197411,0.407926586,0.179876938,Toronto Raptors,tor,0.2307197411,0.0017987693799999998
Rockets,West,-2.279523777,-6.402124245,—,21.46749418,0.481128494,0.312521695,Houston Rockets,hou,0.2146749418,0.0031252169499999998
Pacers,East,-2.54778087,-3.86757645,—,34.48570716,0.656198742,0.505436322,Indiana Pacers,ind,0.34485707159999995,0.00505436322
Grizzlies,West,-2.628339279,-0.264163819,—,9.726139483,0.372766221,0.312521695,Memphis Grizzlies,mem,0.09726139483000001,0.0031252169499999998
Jazz,West,-6.147568068,-3.286965894,—,2.492846498,0.179121431,0.08171725,Utah Jazz,uta,0.02492846498,8.171725000000001e-4
Wizards,East,-7.041223504,-3.697274847,—,0.472048608,0.086445343,<0.1,Washington Wizards,wsh,0.00472048608,0.001
Hornets,East,-7.091287706,-6.740075357,—,3.505655102,0.086445343,<0.1,Charlotte Hornets,cha,0.03505655102,0.001
Blazers,West,-9.848251455,-5.639344767,—,0.468951321,0.082588923,<0.1,Portland Trail Blazers,por,0.004689513209999999,0.001
Pistons,East,-10.32946492,-8.948275522,—,0.472048608,0.086445343,<0.1,Detroit Pistons,det,0.00472048608,0.001
Spurs,West,-10.88308826,-10.96611904,—,0.468951321,0.082588923,<0.1,San Antonio Spurs,sa,0.004689513209999999,0.001
