Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,12.07967475,8.633866109,—,99.32080444,58.09640613,37.05216528
Pelicans,West,6.872161647,4.341110511,—,96.41464131,7.414681566,2.671092902
Thunder,West,6.741198993,4.213107727,—,99.50894083,13.66560522,5.413278705
T-Wolves,West,6.224260597,4.772928755,—,99.50894083,15.16300435,6.60398621
Suns,West,4.790099637,2.748670254,—,87.45056991,6.636703916,2.653442636
Nuggets,West,4.682826261,6.47094999,—,99.50894083,34.98784311,18.4689345
Mavericks,West,4.291286297,1.357898357,—,99.50894083,6.812319911,2.85398621
Knicks,East,4.27790891,2.913664121,—,99.32080444,7.652210713,3.001993105
Cavaliers,East,3.964683882,2.680551944,—,99.32080444,6.492063333,2.373854372
Clippers,West,3.658852671,1.876324866,—,99.50894083,9.494929101,5.137573799
Warriors,West,2.890867617,2.197326028,—,33.90358029,2.180965684,0.947781036
Pacers,East,2.776204007,-0.193797248,—,95.32982029,1.118650757,0.431357668
Bucks,East,2.059878076,2.535021107,—,99.32080444,9.516368748,3.826429888
Magic,East,1.320631833,-0.192300403,—,88.58710391,0.786940099,0.24390288
Heat,East,1.098757748,3.273092867,—,93.67080444,6.652210713,2.54689345
Kings,West,1.076005994,0.582763141,—,48.88347123,0.979222706,0.360097751
Lakers,West,0.975529248,2.066552307,100,35.80298358,2.664681566,1.071092902
Bulls,East,-0.261438207,-0.259004456,—,20.91416286,0.296614452,0.094033373
Rockets,West,-0.270259134,-2.1949047,—,—,—,—
76ers,East,-1.67705452,3.067630314,—,88.09470573,9.241876469,4.20398621
Hawks,East,-3.080181109,-1.281118659,—,16.12013572,0.146614452,0.044033373
Nets,East,-3.58608841,-3.455069725,—,—,—,—
Spurs,West,-3.7954721,-7.875404738,—,—,—,—
Jazz,West,-5.187375102,-5.54211326,—,—,—,—
Pistons,East,-6.692143317,-8.927694715,—,—,—,—
Grizzlies,West,-7.789960439,-5.13896443,—,—,—,—
Wizards,East,-8.388422388,-7.761649059,—,—,—,—
Raptors,East,-8.454277395,-4.67146483,—,—,—,—
Blazers,West,-9.925100353,-10.05714618,—,—,—,—
Hornets,East,-10.57836533,-9.448371029,—,—,—,—
