Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.532665171,7.174330301,—,97.264781,41.68999953,26.72746262,Boston Celtics,bos,0.97264781,0.26727462620000003
T-Wolves,West,6.58540722,2.771475555,—,97.41023627,13.1720644,4.841550192,Minnesota Timberwolves,min,0.9741023627,0.04841550192
Thunder,West,6.368057323,2.664081872,—,97.41023627,11.79625474,4.947058117,Oklahoma City Thunder,okc,0.9741023627,0.04947058117
76ers,East,6.199388166,5.175946922,—,97.17652805,18.55615368,10.39723879,Philadelphia 76ers,phi,0.9717652805,0.10397238789999999
Nuggets,West,5.69948139,5.733330876,—,97.47886021,34.47376692,17.75809696,Denver Nuggets,den,0.9747886021,0.1775809696
Pelicans,West,5.19059988,2.211917596,—,89.31763132,7.554344598,2.747335377,New Orleans Pelicans,no,0.8931763132,0.02747335377
Clippers,West,3.964405718,1.168036148,—,97.11376684,11.28409952,4.961343259,LA Clippers,lac,0.9711376683999999,0.049613432590000006
Cavaliers,East,3.080343158,3.612759472,—,94.8988112,6.969999956,2.944985315,Cleveland Cavaliers,cle,0.948988112,0.029449853149999997
Heat,East,2.805498445,2.248478055,—,93.8888112,4.929999941,2.132813627,Miami Heat,mia,0.9388881120000001,0.02132813627
Knicks,East,2.765716724,3.367540448,—,94.5588112,6.233684155,2.787537307,New York Knicks,ny,0.9455881119999999,0.02787537307
Bucks,East,2.737184056,2.183272938,—,96.86652805,17.03548353,8.65251861,Milwaukee Bucks,mil,0.9686652805,0.0865251861
Suns,West,1.011262939,0.649930417,—,65.73879053,7.637506766,2.83200613,Phoenix Suns,phx,0.6573879053,0.028320061299999998
Magic,East,0.626846938,-1.307617772,—,76.64530382,1.091428553,0.467664398,Orlando Magic,orl,0.7664530382,0.00467664398
Mavericks,West,0.263874587,-0.337008813,—,72.57472838,3.77140921,1.447700128,Dallas Mavericks,dal,0.7257472838,0.014477001279999999
Lakers,West,0.108977802,1.525202819,100,48.48802334,3.827919298,1.682470141,Los Angeles Lakers,lal,0.48488023339999997,0.01682470141
Warriors,West,0.088564226,0.520179114,—,30.16796869,1.94330798,1.037335377,Golden State Warriors,gs,0.30167968689999997,0.01037335377
Raptors,East,-0.278401808,-0.522402152,—,8.964182642,0.284925368,0.180846905,Toronto Raptors,tor,0.08964182642000001,0.00180846905
Pacers,East,-0.342963885,-2.659352958,—,79.24282264,1.761538421,0.623850064,Indiana Pacers,ind,0.7924282264,0.00623850064
Rockets,West,-0.519110834,-5.870031146,—,23.67584545,0.359277251,0.314306139,Houston Rockets,hou,0.2367584545,0.0031430613899999997
Bulls,East,-0.895012498,0.405772326,—,30.19572459,0.494925368,0.240846905,Chicago Bulls,chi,0.3019572459,0.00240846905
Kings,West,-0.896063633,0.270742825,—,61.46574243,3.304344598,1.383529058,Sacramento Kings,sac,0.6146574243,0.01383529058
Hawks,East,-1.913166059,-0.729333889,—,16.81977049,0.534725263,0.350281853,Atlanta Hawks,atl,0.1681977049,0.0035028185299999996
Jazz,West,-2.092719463,-2.73632991,—,13.81784993,0.175232122,0.082183841,Utah Jazz,uta,0.1381784993,8.2183841e-4
Nets,East,-2.477072372,-0.607075851,—,10.16204764,0.158453605,0.132392618,Brooklyn Nets,bkn,0.1016204764,0.00132392618
Grizzlies,West,-4.019720369,-0.486492476,—,4.960031072,0.531759844,0.120981413,Memphis Grizzlies,mem,0.04960031072,0.00120981413
Wizards,East,-7.675828616,-4.452635138,—,0.18924743,0.086227543,<0.1,Washington Wizards,wsh,0.0018924743,0.001
Spurs,West,-9.160014359,-10.35449234,—,0.190144639,0.084356382,<0.1,San Antonio Spurs,sa,0.00190144639,0.001
Pistons,East,-9.692340705,-8.935692901,—,0.15781098,0.086227543,<0.1,Detroit Pistons,det,0.0015781098,0.001
Hornets,East,-10.11917995,-7.895792205,—,2.968819057,0.086227543,<0.1,Charlotte Hornets,cha,0.029688190570000002,0.001
Blazers,West,-10.85947191,-7.460806958,—,0.190144639,0.084356382,<0.1,Portland Trail Blazers,por,0.00190144639,0.001
