Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.442866431,6.991013375,—,97.82181193,40.13142001,24.81348222,Boston Celtics,bos,0.9782181192999999,0.24813482220000002
76ers,East,7.364616991,5.112690098,—,97.17669021,18.08336429,10.0077729,Philadelphia 76ers,phi,0.9717669021,0.100077729
Nuggets,West,5.066815126,5.355600181,—,96.88686701,33.66058306,18.89287328,Denver Nuggets,den,0.9688686701,0.1889287328
T-Wolves,West,4.607343942,1.585211794,—,95.20460541,9.782822149,3.839289383,Minnesota Timberwolves,min,0.9520460541,0.038392893830000004
Lakers,West,3.285061851,1.950024089,100,83.03938651,9.045386579,3.857598233,Los Angeles Lakers,lal,0.8303938651,0.03857598233
Bucks,East,3.260740869,2.105237056,—,96.67143345,19.1922,9.297104893,Milwaukee Bucks,mil,0.9667143345,0.09297104893000001
Warriors,West,3.093334342,1.379099492,—,65.50822379,5.435214766,2.300786014,Golden State Warriors,gs,0.6550822379,0.02300786014
Cavaliers,East,2.864417493,3.288500996,—,91.50821334,6.727975001,3.193361255,Cleveland Cavaliers,cle,0.9150821334,0.031933612550000004
Heat,East,2.713822875,2.25295206,—,81.91857067,4.656525001,2.273361255,Miami Heat,mia,0.8191857066999999,0.02273361255
Suns,West,2.648003326,1.516503634,—,81.79551087,13.92777214,6.571915523,Phoenix Suns,phx,0.8179551087,0.06571915523
Thunder,West,2.539999406,0.638875484,—,85.61324928,6.653847557,1.943573183,Oklahoma City Thunder,okc,0.8561324928,0.01943573183
Knicks,East,2.408551178,2.827570311,—,82.30249921,4.918142001,2.421287328,New York Knicks,ny,0.8230249920999999,0.02421287328
Clippers,West,1.968536474,-0.061307828,—,72.13368607,5.586715072,2.131848601,LA Clippers,lac,0.7213368606999999,0.021318486010000002
Pelicans,West,1.837741991,0.874130624,—,60.80866784,4.531411075,1.401383056,New Orleans Pelicans,no,0.6080866784,0.014013830560000001
Kings,West,1.256711262,0.793373656,—,73.82180065,5.044933282,1.883361255,Sacramento Kings,sac,0.7382180065,0.01883361255
Nets,East,1.162042938,1.027439397,—,59.77732593,1.511186364,0.66364748,Brooklyn Nets,bkn,0.5977732593,0.006636474799999999
Hawks,East,0.42200571,0.39254533,—,34.7285695,1.050420536,0.51152838,Atlanta Hawks,atl,0.347285695,0.0051152838
Raptors,East,-0.242599835,-0.491973595,—,21.885156,0.461186364,0.192466251,Toronto Raptors,tor,0.21885155999999997,0.00192466251
Mavericks,West,-0.260086879,0.29919662,—,61.73277366,4.828758907,1.804441658,Dallas Mavericks,dal,0.6173277366,0.01804441658
Magic,East,-0.414038393,-1.749283105,—,70.51141195,1.430093421,0.288163767,Orlando Magic,orl,0.7051141194999999,0.00288163767
Bulls,East,-0.423822359,0.410525818,—,17.5381248,0.519427484,0.272466251,Chicago Bulls,chi,0.175381248,0.00272466251
Grizzlies,West,-2.004561573,0.005469814,—,3.835179668,0.373337734,0.31728524,Memphis Grizzlies,mem,0.03835179668,0.0031728524000000004
Pacers,East,-2.031947511,-3.531340074,—,44.18812431,1.056361628,0.513140326,Indiana Pacers,ind,0.4418812431,0.00513140326
Rockets,West,-3.093618354,-6.88726144,—,16.41638162,0.773461889,0.31728524,Houston Rockets,hou,0.16416381619999998,0.0031728524000000004
Jazz,West,-6.454804119,-3.403055896,—,2.262730271,0.18508167,0.082962807,Utah Jazz,uta,0.02262730271,8.296280699999999e-4
Hornets,East,-6.548034012,-6.157663998,—,3.018789001,0.087232635,<0.1,Charlotte Hornets,cha,0.03018789001,0.001
Wizards,East,-7.078471675,-3.863986636,—,0.476639842,0.087232635,<0.1,Washington Wizards,wsh,0.00476639842,0.001
Pistons,East,-9.88122243,-8.87913836,—,0.476639842,0.087232635,<0.1,Detroit Pistons,det,0.00476639842,0.001
Blazers,West,-10.73179201,-5.897385446,—,0.47046867,0.085337057,<0.1,Portland Trail Blazers,por,0.004704686699999999,0.001
Spurs,West,-10.97142694,-10.58822869,—,0.47046867,0.085337057,<0.1,San Antonio Spurs,sa,0.004704686699999999,0.001
