Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,10.23640707,7.952813016,—,98.44262036,50.4022394,32.5226412,Boston Celtics,bos,0.9844262036000001,0.325226412
Thunder,West,8.038829841,4.372387021,—,98.47315986,15.73583261,6.614904617,Oklahoma City Thunder,okc,0.9847315985999999,0.06614904617
Pelicans,West,7.773616355,3.181431912,—,95.86195011,7.083066436,2.544854169,New Orleans Pelicans,no,0.9586195010999999,0.025448541690000003
T-Wolves,West,6.418249427,3.557026172,—,98.47315986,9.787916306,3.893732961,Minnesota Timberwolves,min,0.9847315985999999,0.03893732961
Clippers,West,5.123533331,2.277236621,—,98.46315986,16.32518358,8.190531287,LA Clippers,lac,0.9846315986,0.08190531287000001
Cavaliers,East,5.098510672,4.287365921,—,98.44262036,11.94370657,5.723968759,Cleveland Cavaliers,cle,0.9844262036000001,0.05723968759
Bucks,East,4.857948672,2.969520605,—,98.44262036,14.66384689,6.972898466,Milwaukee Bucks,mil,0.9844262036000001,0.06972898466
Nuggets,West,3.767451804,5.847492154,—,98.47315986,32.29514942,16.69984379,Denver Nuggets,den,0.9847315985999999,0.1669984379
Suns,West,2.364437238,2.387585828,—,74.0177179,7.022666089,3.30312869,Phoenix Suns,phx,0.7401771789999999,0.0330312869
Knicks,East,1.887015425,2.854206878,—,96.46262036,7.891025928,2.773732961,New York Knicks,ny,0.9646262036000001,0.02773732961
Pacers,East,1.776645568,-1.947867636,—,86.70022743,1.632211632,0.452902849,Indiana Pacers,ind,0.8670022743,0.00452902849
76ers,East,1.107465157,3.268627809,—,84.66546242,6.117409065,2.622579693,Philadelphia 76ers,phi,0.8466546241999999,0.02622579693
Warriors,West,0.915504619,1.766053801,—,42.35325889,2.283958153,1.189841575,Golden State Warriors,gs,0.4235325889,0.01189841575
Magic,East,0.825496389,-0.459146842,—,95.70262036,1.178423488,0.343042273,Orlando Magic,orl,0.9570262036,0.00343042273
Heat,East,0.620697235,2.018119011,—,91.65262036,5.210769446,2.043732961,Miami Heat,mia,0.9165262036,0.02043732961
Mavericks,West,0.297232808,-0.733850318,—,67.50284913,3.147916306,1.323732961,Dallas Mavericks,dal,0.6750284913,0.01323732961
Bulls,East,8.67351e-4,0.509563822,—,30.62832189,0.44507475,0.144935209,Chicago Bulls,chi,0.3062832189,0.0014493520900000002
Lakers,West,-0.538693827,1.796970582,100,52.78629159,3.787036716,1.46715092,Los Angeles Lakers,lal,0.5278629159,0.014671509199999998
Kings,West,-0.559570728,0.450611136,—,71.68487717,2.333958153,0.941866481,Sacramento Kings,sac,0.7168487716999999,0.00941866481
Rockets,West,-0.822322375,-4.348031166,—,1.420454305,0.110809874,<0.1,Houston Rockets,hou,0.01420454305,0.001
Jazz,West,-2.943142797,-3.706614474,—,0.489932372,0.086480361,<0.1,Utah Jazz,uta,0.00489932372,0.001
Nets,East,-2.946981841,-2.526884019,—,3.679612108,0.148696812,<0.1,Brooklyn Nets,bkn,0.03679612108,0.001
Hawks,East,-3.3278881830000002,-0.781877439,—,15.05061526,0.366561406,0.104935209,Atlanta Hawks,atl,0.1505061526,0.00104935209
Raptors,East,-3.782780815,-1.767726405,—,0.130009689,<0.1,<0.1,Toronto Raptors,tor,0.00130009689,0.001
Spurs,West,-5.406662996,-9.3990321,—,—,<0.1,<0.1,San Antonio Spurs,sa,NA,0.001
Grizzlies,West,-6.77313945,-3.589187502,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Blazers,West,-7.348715124,-8.513262887,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Pistons,East,-8.058432702,-8.810829659,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Wizards,East,-8.502185888,-6.606684776,—,—,<0.1,<0.1,Washington Wizards,wsh,NA,0.001
Hornets,East,-10.30347083,-8.646115956,—,<0.1,<0.1,<0.1,Charlotte Hornets,cha,0.001,0.001
