Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.418703592,7.077854161,—,96.7803816,40.57613148,26.64695732,Boston Celtics,bos,0.967803816,0.2664695732
Thunder,West,7.362604883,3.138968877,—,98.65139144,12.29877412,5.244621255,Oklahoma City Thunder,okc,0.9865139144,0.05244621255
T-Wolves,West,6.990266414,3.043183658,—,98.65139144,12.49022402,4.627081854,Minnesota Timberwolves,min,0.9865139144,0.04627081854
Cavaliers,East,6.486217003,4.983025426,—,96.73365729,16.65393433,8.962045494,Cleveland Cavaliers,cle,0.9673365729,0.08962045494
Clippers,West,6.325556258,2.692235587,—,98.65139144,20.36910257,8.891853286,LA Clippers,lac,0.9865139144,0.08891853286
Pelicans,West,5.212334733,1.891583425,—,89.24606763,5.163213676,1.866745667,New Orleans Pelicans,no,0.8924606763,0.01866745667
Knicks,East,4.104516044,3.589569876,—,96.39401489,11.1087212,5.091590962,New York Knicks,ny,0.9639401488999999,0.05091590962
Bucks,East,4.013285409,2.244247567,—,96.44401489,17.0879403,7.791853286,Milwaukee Bucks,mil,0.9644401489000001,0.07791853286
76ers,East,3.629921208,3.886414792,—,95.49058704,7.658828999,4.11442085,Philadelphia 76ers,phi,0.9549058704,0.0411442085
Nuggets,West,2.616700453,5.637263768,—,98.61139144,31.29570941,16.49797155,Denver Nuggets,den,0.9861139144000001,0.16497971549999998
Suns,West,2.548198418,1.909489837,—,84.03568993,7.591903136,3.341590962,Phoenix Suns,phx,0.8403568993,0.03341590962
Pacers,East,1.8853533,-2.27064787,—,85.96511562,1.559254817,0.452644023,Indiana Pacers,ind,0.8596511562000001,0.0045264402300000004
Rockets,West,1.25410363,-5.211716167,—,6.380712573,0.158808591,0.084881968,Houston Rockets,hou,0.06380712573,8.4881968e-4
Warriors,West,0.834036469,1.600994659,—,36.00127907,2.265797889,1.021470399,Golden State Warriors,gs,0.36001279070000003,0.01021470399
Mavericks,West,0.500486771,-0.39920383,—,74.96440098,3.399820514,1.129233636,Dallas Mavericks,dal,0.7496440097999999,0.011292336359999999
Magic,East,0.397832627,-0.448623982,—,83.32300549,1.022524041,0.302933802,Orlando Magic,orl,0.8332300549,0.00302933802
Heat,East,0.003654575,0.635007179,—,80.79253087,2.908828999,1.189233636,Miami Heat,mia,0.8079253086999999,0.01189233636
Kings,West,-0.293152659,0.551368535,—,69.71668292,2.384155401,1.024232971,Sacramento Kings,sac,0.6971668292,0.01024232971
Lakers,West,-0.297514758,1.659658986,100,39.2571565,2.414570941,1.067196987,Los Angeles Lakers,lal,0.392571565,0.010671969869999999
Bulls,East,-0.302829017,0.770398249,—,27.1007509,0.537892934,0.234881968,Chicago Bulls,chi,0.27100750900000004,0.00234881968
Nets,East,-1.812587558,-1.262579863,—,8.013509281,0.191864978,0.079346167,Brooklyn Nets,bkn,0.08013509280999999,7.9346167e-4
Jazz,West,-1.962703076,-2.87498659,—,5.832415474,0.167893911,0.094881968,Utah Jazz,uta,0.05832415474,9.488196799999999e-4
Hawks,East,-2.573294712,-0.701464923,—,22.78887217,0.512037461,0.172933802,Atlanta Hawks,atl,0.22788872170000002,0.0017293380199999999
Raptors,East,-3.119028036,-1.215953365,—,7.249766805,0.182014145,0.069346167,Toronto Raptors,tor,0.07249766805,6.9346167e-4
Grizzlies,West,-6.309972743,-2.107010852,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Wizards,East,-8.058859557,-5.368918072,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Blazers,West,-8.385487871,-7.359239831,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Pistons,East,-8.830488155,-8.70470452,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Spurs,West,-8.995988016,-10.07428531,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Hornets,East,-11.52473556,-8.696048318,—,2.923774435,<0.1,<0.1,Charlotte Hornets,cha,0.029237744349999997,0.001
